document_id,views,depth,full_reads_percent
626bcd889a7947f0cd9b062ddBsaFvV0TIaUTkJQYVpJYA,1,1,1
620c7f599a7947c848aa5637OKNuWFumRh6tWt4vrYnvBw,1,1,1
61fb89249a794750265c6afcWdgL4f05QqeS4BqE0ycc0w,1,1,1
626aa9549a79478a407f3fadGuMj9KOHRCaNCg9dwaELyA,1,1,1
628be6a69a794701ad37868dYlWX7k-JS6mDmz0fEbnMCw,1,1,1
628b8a149a7947de8ddacaacxWcrYOxkSIaUISDRPSq6BQ,1,1,1
6247294a9a79477ab42ed338ZvZMwPNJSICYiKYT_vFBRg,1,1,1
6280b9b69a79479cf2fe7968vOSuVDsxQ5qCDvqtEgZe9Q,1,1,1
624eb2dc9a7947afe7f579749byug4njQo-0zxjXGdO-vw,1,1,1
62690fda9a794770e277d9645gyR5_xjRsK-Ze_CXDVqEA,1,1,1
625e5c879a79470261132235EK9Wx0rJTPGYSLZfvvQ_uA,1,1,1
626bbdc69a7947ea6abb69512lbPI-X-THKldjajQxXAhQ,1,1,1
623db1c39a794767995eb0cdfK2teQI7Rn6HBIzYE8fTkQ,1,1,1
620ccce79a7947f1f5f1f7e9unPN6iMGT8uXEMdoKBNedA,1,1,1
624da0e79a79475befb9688e86WVTgx3SfqY5bd4jebhFg,1,1,1
624d5e979a794738d2537a24LK3H76kQRGGy6sn5jtmAnA,1,1,1
626f92169a79476013b570c54odOWFodQv2ttK_Wie_KgQ,1,1,1
6246267e9a7947177b8f7e03Vl76OtSNTmKbEXhqy8xhZw,1,1,1
626d60b79a79476943c3ab63XtMcqsm_SV-JO1ah24EZqg,1,1,1
61fa9d309a79470dd448948cLGkX3zR4TzK1tH54N5Cp-g,1,1,1
623950039a7947a3c80d407bwvX8q_ZlR56WNwQLCjeYHA,1,1,1
620dc6619a79474e2aaf4928t37o1Ze5Q-CRzuXFW7xS_w,1,1,1
6241d1f79a794707e3746be81M3lQTEYSWWaIqPyGKSKRQ,1,1,1
620e5a869a794714ce09d087vyrXbLC_QNuIu4RIlipF0w,1,1,1
624151559a7947c6978b9f41-zEYsVrPSQuC-bROoTMdnw,1,1,1
62521e089a79473b2667be21NGrDnZ_nRluxjWS_E-4RWw,1,1,1
6285be729a7947b046ec3e735nHKSL7bSUK1XG5ec_tZRg,1,1,1
6202eda89a7947ae5f94e2934O20MN8fTBSbBUCz4nsTdw,1,1,1
624accf19a7947e1ec0fb16eMlzAdOZtTsmo66Fh-HJB1g,1,1,1
62553fd49a79472eaab542904FF-8GejQ3inB2YOmt9Ngw,1,1,1
61fcb3da9a794737476ef7c5B6E78iwQROqG9s7W4q1zQA,1,1,1
623bf58c9a79471027d6f3daxREOrMHcTweB2vpe9SF_2w,1,1,1
62509af49a79476b53bd53290XAwonoVTOKMFnT8JwBXMA,1,1,1
6278ce689a79476147db8edb3fIYreBLQ-SRos3s-pivzw,1,1,1
624dd0529a794771559da010LjZFd0piS8yl7MvShx0rLw,1,1,1
6206e0559a79479ae6db8e30W9ve1XR4RMqlRlWL6cdLjw,1,1,1
623b077b9a79474be06a47e6q8sbtoxZTvii1FFklwQyWQ,1,1,1
624d993f9a7947586352c06blf0VeDHLTkKk96OcIscUmw,1,1,1
6242decf9a794761150dca1fqVt2cXZeSfugnFMY_acQbg,1,1,1
623a19ce9a7947fca7d12fc5SAeYcRkxS_amrUEk30NKFg,1,1,1
61fd12ea9a794766f022ba836WT5n9_5QCunKzkWFLok1g,1,1,1
62899a699a7947554020014ecz3HO76JQkmCcEv6E3hv5A,1,1,1
61fc98199a79472d20ad5d8cSMwihepRToGZ-nxVWTu74A,1,1,1
627b48109a79476d87dc5870jQ8tnhmhQKeI1eKqMXQdQQ,1,1,1
624474859a794774fbc326e4VkHvtw2ERGmgr_30KcCnnQ,1,1,1
625fd0df9a7947040df90b94tprkz8ikTkmrs2UKdQkjvQ,1,1,1
623ef7eb9a79473ce459c3c6z1Qh6J2TRJKmROJpR3cYCA,1,1,1
620348599a7947c12c1bd0d5Be-OOtTDSuaVxEse07CYDQ,1,1,1
6283b9939a79470d420e82d2rfxsdgJZSSO7hDVZRuxT2Q,1,1,1
625e6c9b9a79470a311cfc87baTsUc7mSH-m7-auCwFI3g,1,1,1
626719a89a7947c830721b14UbTSUfopT9iC9NTL9WR_yw,1,1,1
6291349a9a79475f95718ea5G358_ZTyTyOQyxt7pf6_Qw,1,1,1
620361b99a7947ca9688cd130DidfA1EQzKIbyd02MNBAg,1,1,1
625d68c79a7947bdf3cabaaflMM3m9-4TRu9pMqkIhEV0w,1,1,1
62630cfc9a79472ee8059fe6gk_ba53mT3-7NQvTCuQnFQ,1,1,1
62626ab79a7947ef0dd39d3bZxEYkT6sQ1Gsr0Ech0HcuA,1,1,1
6200d7569a79476de7bd3874WUM8d4kYR_qGHFvRyd7uvw,1,1,1
61fd09829a79476345b1ae8eISMpWRYkTgmlN8Zh5bJicg,1,1,1
6205b0559a794725bb18ee45lBDoU_k4SuuJht9GhDbuaQ,1,1,1
61fa9d769a79470e5f2477d52NZurB6STyCh7D08ecTeNA,1,1,1
625841bf9a7947caacdac725RFFJuq-vR9CFFRls2sxSjA,1,1,1
6244a8039a794789c4e5306df77e1jZ2QcKxLboLnTKAzA,1,1,1
624751729a7947006e5ed06875WzVOTiSRKmc3FVhJsuBQ,1,1,1
6274aff59a794750b0704a35EG2w-E8CSNKdxVLmmErUMw,1,1,1
627499819a794749b4d56fe3i8LDTx9LTEq53_rbJnHN6A,1,1,1
626920709a794779ccbfb6b0OAGY-FXBQnuiwq7AY9ILgw,1,1,1
62800e929a7947786f4164f7RPAwzb0eSzC-Dcq2ZocUfA,1,1,1
623aef529a79473f14281248K3XX0u9TQnOebtsplz5aZQ,1,1,1
623c0d869a7947184819f906dJy5CWIlStK2DnuqTXs9sw,1,1,1
6201fa899a79474a61937ed65xqPwY-YSE68qdNHZbO4YQ,1,1,1
628e66aa9a79476545a06bbae8S06z-cRZ663uoa928lSw,1,1,1
623ed6d49a79473501ae6daeTUurT7aiSq66CDbzNmCOSg,1,1,1
623c2e7f9a7947296b320bbbmgj3WkE1Rx6iqC2VEn4Fgw,1,1,1
628009a39a794777b3fb9349BxFSSdfaR2ak51iqlqWM1g,1,1,1
6262e3b39a79472323438496x2UQIAjcSwqhNgEZ7FDMyA,1,1,1
6208cdcd9a79470e902679f8MUp5Bpd8QcCkaZZdCyFfNw,1,1,1
625950ba9a7947250b24f207FRuZQ0RlTk-HYpL-XThLSw,1,1,1
61fe9e8c9a7947e056c8afa4wfcgcJS-QcSZDOyWkubKnA,1,1,1
627ddda99a79475a10e54408W1j0PcXYQdi1cU2GqwF6HA,1,1,1
6211164a9a7947fb0c6f9785KvNkpMwaRQ-FN12nRqpdmg,1,1,1
62038cd39a7947e0d0418572M1n7lm-hStyHAuG48602Hw,1,1,1
6283685d9a79476be95f40b85U7tf_mWRTizZs9OTYeacA,1,1,1
623e2fc29a79470db1c6c1f26_-uWYvfQa2-EPEVMg1ftg,1,1,1
620b7a339a7947694e977751XedqpC86QEeu0PYAMCJ0vg,1,1,1
6267ab939a7947ed1ec2c2392UiDlzj2QrmTV3wORcjMnQ,1,1,1
620a8d329a79471f2c3bfa07X-vJp0gXRPGJjpcHO0cTYA,1,1,1
624bf9359a794743e88238fd5sHoC5DQRYyOR92V_ypG3A,1,1,1
627f2b849a794747269d298eh_WqZUMjTLeC0fyYhc4hag,1,1,1
624a956a9a7947c68d87e503W9ylHdJRQSuXKHxSNI-dRw,1,1,1
61fbf5659a7947045072e92devpxe6upQyGzzDDciItiBg,1,1,1
626f696d9a79475493bb9b2bSGtq21_MS6-2Ez4pxZ3sLw,1,1,1
6268f68b9a7947648cc981c0jflShZ8lSPOL41TynxDb4g,1,1,1
62051b0d9a79477c44b2957fZz7BKxYrTS-4zcf8UfhFxw,1,1,1
621109959a7947f7100715e1aKs3MQweQyaJzDN4MVhR2A,1,1,1
623671829a794759c2d0478bLa4nBiKdRjq-HPcQ4-YKBg,1,1,1
6236d6a89a794772aa7823c7MnSBGKodRk6XWh_7b34cjA,1,1,1
620a92909a794721f7034141Im4dV5qSTSO7NrmVVTN6Zw,1,1,1
6206e5719a79479ce2b4345bkNYBaugxQTik_-r8FbMogw,1,1,1
623e15459a79470926aa3906BqM6UHymRZujwXkCxKeY-A,1,1,1
6287d89e9a79477b3c282cddB4kHz4TlQumTxxpF6t4Ghg,1,1,1
61f8b1e19a79474226ffeecf6b73ZiWOSoyT1nuLGjV3cw,1,1,1
61fa33ec9a7947d3419fcdd1Sz_XquIpSs6HgmoIP1luTQ,1,1,1
624580ae9a7947ca9880279dx7Hzmf6DTOarc49hVUU3Cg,1,1,1
61fcf6889a794755f424ddec94w9-E9aQKuxKLxY-eR8IA,1,1,1
628ab9189a794794c052e9e1bXI0sy57TPyLcVwZ1POcog,1,1,1
628a21dd9a7947743ee2537e_eOmSe5sTVGG1fTXtP0XGA,1,1,1
61fef5949a7947f4fba99f99o-lgWY6PQBKagYIgNnehiw,1,1,1
627acb479a794754562de5f83t3FAbq2QCKOxWhr4YzdNg,1,1,1
62025ec29a7947787ca6d1dcBiI8J3XRR_uHTPk4DTcgkQ,1,1,1
627a90169a794746e916a4f440JXg7oVRsG_A_wlYchadA,1,1,1
6286403c9a7947e750cf7ad89YF6optqRBS9LSOOzz6IhQ,1,1,1
62033fb59a7947be30a670a75ZrWmKV-QJuIrUH1EtSEBA,1,1,1
624a8b139a7947c18b505e343UVqbJ3HRp-p_a9qJ4BRYw,1,1,1
6260cfca9a7947586769be4eWl-lPGp7TBC68vAQp_3ufw,1,1,1
6241a49e9a7947f27b647017G0Y6Z3ThRH2oRx8iZKCoVw,1,1,1
6242e5799a7947640dd1ed25pZ0D_QIkT86CAOUFLj2APA,1,1,1
628686b59a794707c30fe00fdgL3llOSREaWdqbyyGl_aA,1,1,1
620ecea99a794740530354f6jCxa_giOSV-TGpBB-Tw0eQ,1,1,1
624ad7499a7947e57cc79b989-07LOJxTTS1wNtCWgacZQ,1,1,1
620ccc5f9a7947f10d803497mRziVwvPRcSTaUP1uWLPAw,1,1,1
628518a89a794786b0664baf-q0KJVGNQ0G0f1kDtxJlWg,1,1,1
6276954c9a7947e575bb8518BPk6G-xqSCWa_SlU6FchEQ,1,1,1
6267eaf29a79470debd04705yOeyFG_oRR2WHasu2dG7rA,1,1,1
625705749a7947597cff5a178vjybAHmQyyy_a4iKhav7w,1,1,1
6273b9d89a79478649ef2e7b5x_iwFYaRWmcYjFHaqALRg,1,1,1
620b0a0d9a79474094165ce5D4se5QmhR_m7h0nvhhfXGQ,1,1,1
5f8017369a794784407ebca7NsqxLkaMRtCRW85BYyHutg,1,1,1
626665dc9a794773d11cb7a8ai3yTPN0RJydXW9wqZZvWg,1,1,1
625009d99a79473128fb0a4cYQ2p4kPzR7iPA_3vhBCwog,1,1,1
624e09e99a7947805af4a932zXPyf0iDQaKqzwJkvRQz0Q,1,1,1
6262fff89a79472bd542118c7HJLLrExRHKQiWFvS_3-bw,1,1,1
6202646d9a79477d8dfa0f9cMgNoCYsGSfCAe8bB3J4zFQ,1,1,1
621a39ba9a79472784f029d41bja1LkUTUSIjEsV7xZmNw,1,1,1
6205e5989a79472fc0214eb2yQnVEl9-QQagSXEAFrr0zA,1,1,1
625784149a794773544a2cebBHyYSIGNTg2fGOwJ4A6Vfw,1,1,1
628feb909a7947eca62efedaTCjKSU8yRTOTqiFkIHRqFA,1,1,1
628b32779a7947b3b61c73bbbbZUnla2SRGjwa-g1RvLZQ,1,1,1
6243eff79a79473723e830f5gHBHa1AIQBq9XkSHo1jGFA,1,1,1
620c2fed9a7947baacd6aa72VRLTYnrdQjiZ_-p1TBIB-g,1,1,1
626b8bbf9a7947cf816ac83bJdOf0XZVSwqKgWGsxjr1Ng,1,1,1
624eed9d9a7947cd33b15a51Ofm_I_YFT_6wjYiQsi-b_A,1,1,1
6287ff769a7947833fd03d57UhX56wolRMC5KNC0t-js4Q,1,1,1
62860c039a7947cddf4afe8efdVM35AIR1m70v7m4tvRjA,1,1,1
62625c589a7947e97687fdf2lSzMWWhbRL2C4Qrn1VZYkQ,1,1,1
620831b09a7947ee214a0817Iz5_5PyQSjOPY7RbJpgXDA,1,1,1
627de44b9a79475abb280514x_h4a-s9QBihBsZpTLOs6A,1,1,1
6245b7d89a7947e805465367lOQUAlaMTQO0otEhh6r_UA,1,1,1
6274ed129a79476d6a19bb0eDKrS7g0jTJWtlA7GWipqaw,1,1,1
620d11b19a79471d96c9c4f2aVHrQShHT92i8mA3lLGGFw,1,1,1
626a94c19a79478060481b1cUjHOK2NIRNyFtPXEmm9eJg,1,1,1
620d16229a79471fbdf32fc2MC_a8IqaRYek3RF_1Sm2xg,1,1,1
6242f1899a794768ef198807DttihqtPS-iHmHKVEZbVNg,1,1,1
626d37429a79475cf97b4814fu1HLkUVR42Q9BngL34xgg,1,1,1
625442029a7947e2f211adddiSBcLmnSSESN8CSrXfvX0g,1,1,1
629247459a794716663fe4d4_mhhXYCSR0OMeI6tPIpQnA,1,1,1
624aa2f59a7947cdac2a4a6agq9vnIfqQqSBpquT5o144Q,1,1,1
625d79d09a7947c53b7ae6c0umb4CHI0Q9aG5bZaEgvW3A,1,1,1
62000bc39a7947369542d65dU1ruJTiURYmbW_ImZvKvKg,1,1,1
6265af439a79473fe8e0d3e4NnAo-qjuQA-oqDmsOcWhjg,1,1,1
62821e3e9a7947fbb38381fc_FH825MmTV6OZk7EYJUMcA,1,1,1
628ce6619a79475c5fcfa494mIc58mNXTRaObppBPtQBrQ,1,1,1
624e9ef79a7947a6fcc95ffeXCq9VSiiRU68IXItFZAxBQ,1,1,1
6252ea889a7947664cc51311xKKXIXs5S_Ofl2M-Ws8mxw,1,1,1
627044119a7947843b9041fcLKLmVHTFTf-BEdj-FTT1BA,1,1,1
625050599a79475509e3a4f9XAWujOUuSvmI5pOyWyc2Sw,1,1,1
628b2d329a7947b1ff471731KNnZ4muSQtuDNxOO5ueUtw,1,1,1
620bd3ae9a79479deea0bfe3qZSsByWoTo-YbsRTa_LerA,1,1,1
625eb8559a794732741e7a66v5m5O9mpRaG07zgtIj4eig,1,1,1
628a54d69a79477ff52e1e3dN6s7iN6WT7iKWVnQtCxDfA,1,1,1
625d226f9a79479a6134ebd8SlWTg530Qx6iZoexA6BD0w,1,1,1
61fbbd369a79476c20200226wtMMTdl7T72aK4m7zFIFtg,1,1,1
62650af59a79471a4b382c61mln2obdLSFerWqUq8lkdow,1,1,1
625d1abd9a7947966eb090a3ugVtxXNSS_SyqpJazbCq1A,1,1,1
628fbd209a7947e1d1986c0a_bJLw3UwR2SjK2q2tt7ugA,1,1,1
62603dcd9a7947376d8ba237NG8VT4t5SKOF_MRRSqOapA,1,1,1
6288adaf9a79472325888913CS7FMtYbTNGow9tYAYC9xQ,1,1,1
61f8cfb79a79474d46606033QDYChfJZR2OPI1M5r7jNug,1,1,1
624cce599a79470b6e4a8aeeHJVN4CwfRM6D85TWGkbwsQ,1,1,1
6263a14f9a79474f7db872b21h0k5AFhTZS3M9GJrfWS7g,1,1,1
623eaf4b9a79472b568390f8FvhQmmPdRD2yqHdyVHpu1g,1,1,1
624788699a79470c37c5861fG9VgXvwrR3y0nExEIST-RQ,1,1,1
61f9b4cf9a7947b2f7b75cb5geuUAdodQ9e4qNsKMhbjVw,1,1,1
625f9cbc9a794770696eb5b4MNPBjfatT2KhunerdA2edA,1,1,1
628931b09a794741eaea13077g52pxO3SOiCP0hfwv_xpw,1,1,1
620cb0a09a7947dfd6d39cf2QX3ri5AGRwSO2QWZRYCWqg,1,1,1
6274d7499a794762819ab7c2CWlrXP1jQFCxjP0IcQuBiA,1,1,1
628cdca09a7947570c1a6e97a1Uei0nISFK_52Flwy9FWw,1,1,1
620e3a289a794784edfac8c1S000hdFFSEanbbUW2M1r9g,1,1,1
620ee6719a794744badf8358pY-UzO-dSu2ZPUTV-ZCE0g,1,1,1
628ae6df9a79479c9298166f3lzowPIhR4GLFc6DZOZgNg,1,1,1
626035f99a794734d2518ddd1PrjGkXHQKKtSRe_fYbUcg,1,1,1
620129049a79470f053ad061n6nrSpA9SMCsqlYZ7H13Kg,1,1,1
628782ba9a79475894cef0c8MDAjT0RMQcO4S0kvx4POwA,1,1,1
61fba6669a79476045c385812gN2eRssRrSQfR4zNtqWlw,1,1,1
620f61099a79476a83319b78S8pQQ61lTv-uCkAo5v8B5g,1,1,1
6278c4299a79475b987734ccFDkfJbHEREqZOsWBekL-0g,1,1,1
62063b549a794758deb3d976Di_DuQiNSTemGSoML4FP2g,1,1,1
626e62ea9a79471d269f25e3WGZMixJmR36GjhrfYyT2Pw,1,1,1
628f2cee9a794798fc38d15eoqjlwuUQRRKQ5s6v6_D4Qw,1,1,1
623d43879a79473379a8e765ezJoRfM8Sf-IB1KyxMUVFw,1,1,1
62654b2c9a7947290c482660-umNFNndQK2l_mXAoc9AQQ,1,1,1
624c19bb9a794752bf834e220-rlJlEiRiSgd4R9ca1Raw,1,1,1
6259871e9a79473e29be157fbT0qKRg9TNyz36bcK93e6A,1,1,1
62596b929a79473114c82b74o_Y1sOoVTvu31Uce3p0nnQ,1,1,1
6210b47f9a7947e22fca4d232A3-vSJ8QM6o8WARipF43Q,1,1,1
6252c3fb9a7947602de0ee42_GzvMvBCSia95PdWrsgCzw,1,1,1
628cf9c39a7947675a9be8d1iveW5pVbTlq4wKC_AbfgmA,1,1,1
6250184d9a79473891802d8edSb_IGbfTryCuslBfGQz5w,1,1,1
6257a0539a79477e079ed0739N-hL7hQRsKHkBYHRqIb7w,1,1,1
623f93639a794762ef1b6470yolgtCOVT9S1IFjkSjR3yQ,1,1,1
6292cc509a794733ca7dbec4e4l_W4A5Tdu5s4bwV6ajCA,1,1,1
626308319a79472d6ecfa0d3xtvgxp0pSyOxxRiVMv58ig,1,1,1
624acdab9a7947e1a0823cc29-07LOJxTTS1wNtCWgacZQ,1,1,1
61fc3ce49a79471aa2b88216G9jVl9V9SESD0pqAFsApXg,1,1,1
62602edf9a7947323a1721871PrjGkXHQKKtSRe_fYbUcg,1,1,1
62725e999a79470f43c276b7JHzvOGzISI6EG1B68Y3P0g,1,1,1
620372939a7947d11a453bd2evgKXVmORvWMd7y7VUdY8w,1,1,1
623a50439a79470a32c1eff4boUB9EQBQhWRvNkzX9MBKw,1,1,1
6261ab2b9a7947b9f8975965IjL1PwfGQsmKKpjDGyfG8w,1,1,1
624bec8d9a79473e55e8104aM880A5kJTnqeSGubJEksRg,1,1,1
6290f1709a79474bd62f76de4jewEBB0QI22cbNzbHLiOw,1,1,1
628c41369a794713013f9b58CW9BM9pMQI-Q29qdh40TXQ,1,1,1
620b84969a79477033844cdcQdJ2ABOrTdaf1_5rPTcwvw,1,1,1
628738be9a794734a889a4f5PgThskRlTiSO5_W2jj7Dyg,1,1,1
623d0f609a79472572c6ff4fAL-9lSRYR46n0_5tw7Bd0A,1,1,1
623bc8689a794709e121edecgP-De54hR86anF8Ci2asiA,1,1,1
6262a1539a7947097a851fd2d0T7qhqWSaqLADViPsDYAQ,1,1,1
620c7b4b9a7947c9aeea3c7cxMy_ua0-QKOSod98DbnBSw,1,1,1
6238465f9a79474f2d35d7aa0tPXqm7fSmGB_WovBXRbmQ,1,1,1
625a01949a79476553ccf08ewGUDhYxIRNa1c4cYwvSMEA,1,1,1
625846ea9a7947cce3d2ce75fJTrvpC0Se-LgJaWbkZ9EA,1,1,1
624c33649a79475ec2bda3f53cvOjgAxQvOxhSRuOEbQhg,1,1,1
6206c5569a794792a8691952AvWxtqguRBS0GXyfGqbkJQ,1,1,1
626835559a79472f64078e371VyRFFhPRFGzwFDyeVWGTg,1,1,1
61fd07bb9a794761a5982037TVEs-2bWQW2URqW5yPPlOQ,1,1,1
620ce9179a7947041b184da0KbccBY6cQVSUFo5nABu9vw,1,1,1
624d61559a79473ba12cc589GIXdgY5HQqiPnDiIKhZrcg,1,1,1
624710a09a79476fad7b0243Q_61MC9bQZuRub0uQl0BzQ,1,1,1
62028ff29a794792ba7551b6EjrDHxpORWiqjzjrl7ByEw,1,1,1
627148d09a7947bd31a36a4e__Man6TuSIeAafra_P9TaA,1,1,1
620a5fe19a79470ac26c3916rIFnkPjjROykwFf6ko8i9Q,1,1,1
620e44679a794703c381f5d7GvpjkzAwSnWW-OxOXb89Yw,1,1,1
620c542c9a7947bf3fa51ec1RUtlm8UKQvyjE_jV_TUn0g,1,1,1
6291d1179a794781dd72a35byj3U5uzxT3-YD8496hJyyg,1,1,1
6236feb69a79477be79879c34_UkYq2QTd2-UUM6F349Ug,1,1,1
6210333e9a7947c50c74fc13GlvOf18zQIOkkGXIqoynHQ,1,1,1
628b6a339a7947d0f03e054cgPPqzYV0Sf2Lc7UlUtJpKw,1,1,1
61f888e09a79473897721880r_U29TomShSYvz7JnKtLFQ,1,1,1
625691039a79471fa8061f466L6m1atDTZK3Nbi4OfYPmA,1,1,1
626d88009a79477268a4f1aenRBnAqSzRI-wYDPnAUzAjg,1,1,1
623a55a69a79470be2003360A-s6fROVQ3yP3ZgVbySo2Q,1,1,1
6237dff59a79472a92dbf606OMKa9we8QbyKApvq9Ax1uw,1,1,1
6291275c9a79475cc8d9971648XEhmY2Qle2TOGT8ET3yg,1,1,1
6203d9c49a79470893185666Rq8ShK3nQf-S1tVqFdsPBQ,1,1,1
6278b71e9a79475a1d239686cDvvPxJ8RnCUA6qA4YtLcg,1,1,1
626e9c639a79472b6e5e3eeaeb00i9JpSqmXAioXh1_lFg,1,1,1
620a353c9a794779192b71313Y0foQawTxerbOtO0ahBYg,1,1,1
6249a6659a79478b30f57494MK6v4ntiQ-2Duhg-TYNMLA,1,1,1
62862fcc9a7947dfa1f776a5ds-MW7eIQ7m7e1DS8P9AdQ,1,1,1
62862c5b9a7947de0faca9e3ZtENCpClSK-ZlXw_4nobBQ,1,1,1
6257d8369a79479179dc2a4a2X-caUitTcGbm6uAqGgV0w,1,1,1
628ee9ad9a7947838a3a433c8h7YkWOfSZWpuPJayqPy2Q,1,1,1
624d6c679a794741c66094e01sX2G6_TSRSP7I_gGUm9Cw,1,1,1
629311bb9a794741e69610cf1V1YPTXARfGUCJREqBrKVw,1,1,1
620cd7c09a7947f936620339eLC4pV6TRliNjHRm46bEJA,1,1,1
625d9b839a7947d1eb533af6a8DL5aplQYCNGcbhIIPNjA,1,1,1
627cea519a7947078f70012cG1LHZ49VTuiDTI17HNL1cA,1,1,1
625ea4089a79472788308c28frFjp4nnSj6S1PS7hvzf5Q,1,1,1
624e39469a79478613597d6f5hd1oJEgQnme1PHb7sV8wA,1,1,1
62848e589a7947464a51a54bVsdK7ohNS4S6dh1Y1Ua9bQ,1,1,1
6241e94f9a7947115f4730be8NWpmi_STQakyEVYX8Madw,1,1,1
61fd14d29a794768f5ab2398sePRiMkER22WLj9PE29_qA,1,1,1
6282956a9a79472f7be7612coDaP9v7BTBO5icg5z-tPVw,1,1,1
623991bb9a7947c177476c44-ltu0MeZT7CZieU4JwjF7g,1,1,1
6243e0299a794730a2b98574B2ipfMfmTmKVV4KkCy2fpw,1,1,1
624e443c9a79478c875db300CDsEnUf_T5qRO8-qcwUx2A,1,1,1
627279869a79471d9cbc6836Upegp7JKTfSkszVVEp9GCA,1,1,1
628a4f6d9a79477c3683c59eGg-FvwQ1TPGMwbXOtcu2xw,1,1,1
61fd8b579a79479926215eca1xL8m3NtQm22VQ0VaB_VgA,1,1,1
628cc8c19a79474d7aeba70fy1RcBhYNS1O-z3fPHxEJrw,1,1,1
62643f9e9a79477664078134Fk4O7NOQSf2zuUU5bpEs5g,1,1,1
62399e1b9a7947c953cb5c73rOfkojNlQVKWshA6Rx9xpw,1,1,1
626292969a794702d0202dfd5YXpm0ZPT6-Sd_SzJQaCYg,1,1,1
61f973b49a79479f54619a74rAIba-lERWSXd4O9M1EpAg,1,1,1
620118999a794708a9fd85e2Qv4Me-q-QC-ESOM53-2mjw,1,1,1
628b605f9a7947cb09594d3eh-NRsAXMS9OcRHRwbmXG-g,1,1,1
620c62bb9a7947c4aafd5cbc-ZmXXEnrQZWIcraSN3UjIQ,1,1,1
62074b119a7947b0e49b36f7yFqM3CnYSkySG3vPs_NjPg,1,1,1
628dd2dc9a794719afa3a619e3JOfb0YQWO_ImlduzYfaw,1,1,1
5e2fe9459a79479d102bada6yfcODULGSw2Dzodfelkb3Q,1,1,1
6283d92d9a794718b2eaf898h6YUJJoxQ5CGmbcJa5SRpw,1,1,1
628f3e009a7947a0cfd96e48Gp3Pbal7TUmo4pnQy3iS5Q,1,1,1
624b29019a794708d5b25a82rnUCy7MCSVS1TNrrdGuM5w,1,1,1
625143379a79470b91075e0463ftkUoSST63nQ00sdDl1A,1,1,1
62445a089a79476af604c8a8fBbzorNoQUCx79NZVUqidw,1,1,1
628894189a79471cb8d5f5f1Y3QUNvWxSe6yqRRxI0w90Q,1,1,1
620e37199a794782c780a532hH64TMGXRyeqeW5WRAIDgA,1,1,1
626e340e9a79470eb91d7728yI9tvxtTQkyLERxlDKaP1Q,1,1,1
628e19c49a79473f44760ce0edXMk5xpSPKhKxd_ccPnwQ,1,1,1
624198c19a7947ed5e6fb29f8oC9OtzFT32d-SHV6b7YMA,1,1,1
620515169a794777f8a68f0a4GZh0hzZS06Uhpkyx6Vc3A,1,1,1
62826bd69a79472022841fc4EY5iEY0LQfeysOiJK57Zag,1,1,1
624877a79a7947451facf2b4mMFSzFchRk6WA5AI3csh-Q,1,1,1
628fe48d9a7947ebb4d745a0TfqjcZVmSLGBSZNeVwgALg,1,1,1
626a892f9a79477a0e264792_PICpVQVQz-HF6JxJp-k1w,1,1,1
6249e9949a79479bb20ed485fAYnz2g7TV-PPs3vyDKTeQ,1,1,1
62528faf9a7947540780efe4y8WtqDm2QbGa6axfUmZ3mQ,1,1,1
6266a3079a7947919737d7c6BbrbkPv9SAulorKN6HQNLA,1,1,1
627510839a79477d70b5452682VQHvS-RtedQbL2w7pbgw,1,1,1
627745d69a79470551c4559fx5CIjQBcREa6I8piwulxkQ,1,1,1
62902a4e9a7947fcbf073378xcKVgPT9QNKFkEBgqCBbow,1,1,1
625511219a79471ce7649bdfns1qzShYQXe9B7XnfEUmwg,1,1,1
6256f4289a794753c8562684JYn7StleTOeB6T_V3kqi_Q,1,1,1
6284e1839a79476dd196b536eUGRS6hmQfOACV7vRtJfZg,1,1,1
623d659d9a7947403a166b5ehZnmgn2TRE2u7B5JUgTZCg,1,1,1
625027469a79473f6eef4b6fbT07zNmoStmhJF3RWGAxTw,1,1,1
6242693e9a79472ff0287bceQrAfKTJRQtq59qNxzmcUkQ,1,1,1
6263f5279a7947657e1796a75dPedV9CTGeZ3FgfdyzKVA,1,1,1
6240e8349a7947ae8937f70eBlPEC9fySN6ySO6_g620og,1,1,1
626b65999a7947c165e3cfca9ljJKCnsTTeWzkDoWiGrfQ,1,1,1
620dfdda9a794762e486e90aaRK06pENQ7yooMS56pK40Q,1,1,1
61fe8d689a7947dac0a948af9AjSGGrbQd2CZP-IKETmlQ,1,1,1
628e02c79a794732749950b6HK_Es_YES4KdGACkY5Az2g,1,1,1
626c3ff79a794721746bf23cO3Hb2hF1RzCzxdaAXaLRcg,1,1,1
626efaf59a79473e90b4281dXVw5MQFySoK1QhFHk7XPdw,1,1,1
624eb5ae9a7947b2e059776cdOOE2kcsTjC0xFsaP1KqRA,1,1,1
624463a49a79476e9b374896E_KUrdstQmmg6BC2cXKeQw,1,1,1
625d99bc9a7947d1cf3ec1e2GsxBEHb7QROh2JTjGbPwiA,1,1,1
627a90629a7947476e802eabeywugt0hS0u0NaA20ifKzA,1,1,1
624172469a7947d8a3e88c67Ep9iiuQ7S7KDKLYrFUaF9A,1,1,1
